date,month,year,median_ppsf,county,state
2022-01-31,1,2022,100.56388404846192,Morgan County,AL
2022-02-28,2,2022,98.7520709991455,Morgan County,AL
2022-03-31,3,2022,99.92306945800782,Morgan County,AL
2022-04-30,4,2022,104.86804512023926,Morgan County,AL
2022-05-31,5,2022,108.5127931213379,Morgan County,AL
2022-06-30,6,2022,109.10862228393555,Morgan County,AL
2022-07-31,7,2022,114.39668312072754,Morgan County,AL
2022-08-31,8,2022,116.41498313903809,Morgan County,AL
2022-09-30,9,2022,118.16295700073242,Morgan County,AL
2022-10-31,10,2022,119.74999443054199,Morgan County,AL
2022-11-30,11,2022,123.27266990661622,Morgan County,AL
2022-12-31,12,2022,123.35061210632324,Morgan County,AL
2023-01-31,1,2023,100.56388404846192,Morgan County,AL
2023-02-28,2,2023,98.7520709991455,Morgan County,AL
2023-03-31,3,2023,99.92306945800782,Morgan County,AL
2023-04-30,4,2023,104.86804512023926,Morgan County,AL
2023-05-31,5,2023,108.5127931213379,Morgan County,AL
2023-06-30,6,2023,109.10862228393555,Morgan County,AL
2023-07-31,7,2023,114.39668312072754,Morgan County,AL
2023-08-31,8,2023,116.41498313903809,Morgan County,AL
2023-09-30,9,2023,118.16295700073242,Morgan County,AL
2023-10-31,10,2023,119.74999443054199,Morgan County,AL
2023-11-30,11,2023,123.27266990661622,Morgan County,AL
2023-12-31,12,2023,123.35061210632324,Morgan County,AL
2022-01-31,1,2022,107.50978589188058,Tulsa County,OK
2022-02-28,2,2022,111.15338208603262,Tulsa County,OK
2022-03-31,3,2022,113.5374206863658,Tulsa County,OK
2022-04-30,4,2022,116.035374382402,Tulsa County,OK
2022-05-31,5,2022,115.77243080483126,Tulsa County,OK
2022-06-30,6,2022,120.43004731636795,Tulsa County,OK
2022-07-31,7,2022,121.12603609710861,Tulsa County,OK
2022-08-31,8,2022,123.44078671470798,Tulsa County,OK
2022-09-30,9,2022,124.0757483507655,Tulsa County,OK
2022-10-31,10,2022,124.08312802004073,Tulsa County,OK
2022-11-30,11,2022,123.91941134052382,Tulsa County,OK
2022-12-31,12,2022,125.09867436019053,Tulsa County,OK
2023-01-31,1,2023,107.50978589188058,Tulsa County,OK
2023-02-28,2,2023,111.15338208603262,Tulsa County,OK
2023-03-31,3,2023,113.5374206863658,Tulsa County,OK
2023-04-30,4,2023,116.035374382402,Tulsa County,OK
2023-05-31,5,2023,115.77243080483126,Tulsa County,OK
2023-06-30,6,2023,120.43004731636795,Tulsa County,OK
2023-07-31,7,2023,121.12603609710861,Tulsa County,OK
2023-08-31,8,2023,123.44078671470798,Tulsa County,OK
2023-09-30,9,2023,124.0757483507655,Tulsa County,OK
2023-10-31,10,2023,124.08312802004073,Tulsa County,OK
2023-11-30,11,2023,123.91941134052382,Tulsa County,OK
2023-12-31,12,2023,125.09867436019053,Tulsa County,OK
2022-01-31,1,2022,307.3515625,Hood River County,OR
2022-02-28,2,2022,309.9609375,Hood River County,OR
2022-03-31,3,2022,312.5703125,Hood River County,OR
2022-04-30,4,2022,315.17578125,Hood River County,OR
2022-05-31,5,2022,317.78515625,Hood River County,OR
2022-06-30,6,2022,320.39453125,Hood River County,OR
2022-07-31,7,2022,323.00390625,Hood River County,OR
2022-08-31,8,2022,325.61328125,Hood River County,OR
2022-09-30,9,2022,328.22265625,Hood River County,OR
2022-10-31,10,2022,330.83203125,Hood River County,OR
2022-11-30,11,2022,333.4375,Hood River County,OR
2022-12-31,12,2022,336.046875,Hood River County,OR
2023-01-31,1,2023,324.01953125,Hood River County,OR
2023-02-28,2,2023,326.62890625,Hood River County,OR
2023-03-31,3,2023,329.23828125,Hood River County,OR
2023-04-30,4,2023,331.84375,Hood River County,OR
2023-05-31,5,2023,334.453125,Hood River County,OR
2023-06-30,6,2023,337.0625,Hood River County,OR
2023-07-31,7,2023,339.671875,Hood River County,OR
2023-08-31,8,2023,342.28125,Hood River County,OR
2023-09-30,9,2023,344.890625,Hood River County,OR
2023-10-31,10,2023,347.5,Hood River County,OR
2023-11-30,11,2023,350.10546875,Hood River County,OR
2023-12-31,12,2023,352.71484375,Hood River County,OR
2022-01-31,1,2022,108.82852977238144,Lamar County,MS
2022-02-28,2,2022,108.82852977238144,Lamar County,MS
2022-03-31,3,2022,108.82852977238144,Lamar County,MS
2022-04-30,4,2022,108.82852977238144,Lamar County,MS
2022-05-31,5,2022,108.82852977238144,Lamar County,MS
2022-06-30,6,2022,108.82852977238144,Lamar County,MS
2022-07-31,7,2022,108.82852977238144,Lamar County,MS
2022-08-31,8,2022,108.82852977238144,Lamar County,MS
2022-09-30,9,2022,108.82852977238144,Lamar County,MS
2022-10-31,10,2022,108.82852977238144,Lamar County,MS
2022-11-30,11,2022,108.82852977238144,Lamar County,MS
2022-12-31,12,2022,108.82852977238144,Lamar County,MS
2023-01-31,1,2023,113.56010057387903,Lamar County,MS
2023-02-28,2,2023,113.56010057387903,Lamar County,MS
2023-03-31,3,2023,113.56010057387903,Lamar County,MS
2023-04-30,4,2023,113.56010057387903,Lamar County,MS
2023-05-31,5,2023,113.56010057387903,Lamar County,MS
2023-06-30,6,2023,113.56010057387903,Lamar County,MS
2023-07-31,7,2023,113.56010057387903,Lamar County,MS
2023-08-31,8,2023,113.56010057387903,Lamar County,MS
2023-09-30,9,2023,113.56010057387903,Lamar County,MS
2023-10-31,10,2023,113.56010057387903,Lamar County,MS
2023-11-30,11,2023,113.56010057387903,Lamar County,MS
2023-12-31,12,2023,113.56010057387903,Lamar County,MS
2022-01-31,1,2022,142.2604217529297,Pasco County,FL
2022-02-28,2,2022,143.41714477539062,Pasco County,FL
2022-03-31,3,2022,149.13473510742188,Pasco County,FL
2022-04-30,4,2022,153.2108612060547,Pasco County,FL
2022-05-31,5,2022,156.9037628173828,Pasco County,FL
2022-06-30,6,2022,163.5559844970703,Pasco County,FL
2022-07-31,7,2022,168.6073455810547,Pasco County,FL
2022-08-31,8,2022,171.47412109375,Pasco County,FL
2022-09-30,9,2022,173.1335906982422,Pasco County,FL
2022-10-31,10,2022,175.53042602539062,Pasco County,FL
2022-11-30,11,2022,179.0364532470703,Pasco County,FL
2022-12-31,12,2022,181.54144287109375,Pasco County,FL
2023-01-31,1,2023,142.2604217529297,Pasco County,FL
2023-02-28,2,2023,143.41714477539062,Pasco County,FL
2023-03-31,3,2023,149.13473510742188,Pasco County,FL
2023-04-30,4,2023,153.2108612060547,Pasco County,FL
2023-05-31,5,2023,156.9037628173828,Pasco County,FL
2023-06-30,6,2023,163.5559844970703,Pasco County,FL
2023-07-31,7,2023,168.6073455810547,Pasco County,FL
2023-08-31,8,2023,171.47412109375,Pasco County,FL
2023-09-30,9,2023,173.1335906982422,Pasco County,FL
2023-10-31,10,2023,175.53042602539062,Pasco County,FL
2023-11-30,11,2023,179.0364532470703,Pasco County,FL
2023-12-31,12,2023,181.54144287109375,Pasco County,FL
2022-01-31,1,2022,55.53136881454178,Stoddard County,MO
2022-02-28,2,2022,56.263502722473135,Stoddard County,MO
2022-03-31,3,2022,56.9956366304045,Stoddard County,MO
2022-04-30,4,2022,57.727770538335854,Stoddard County,MO
2022-05-31,5,2022,58.45990444626722,Stoddard County,MO
2022-06-30,6,2022,59.19203835419857,Stoddard County,MO
2022-07-31,7,2022,59.924172262129936,Stoddard County,MO
2022-08-31,8,2022,60.65630617006129,Stoddard County,MO
2022-09-30,9,2022,61.388440077992655,Stoddard County,MO
2022-10-31,10,2022,62.12057398592402,Stoddard County,MO
2022-11-30,11,2022,62.852707893855374,Stoddard County,MO
2022-12-31,12,2022,63.58484180178674,Stoddard County,MO
2023-01-31,1,2023,55.5584731916819,Stoddard County,MO
2023-02-28,2,2023,56.290607099613254,Stoddard County,MO
2023-03-31,3,2023,57.02274100754462,Stoddard County,MO
2023-04-30,4,2023,57.75487491547597,Stoddard County,MO
2023-05-31,5,2023,58.487008823407336,Stoddard County,MO
2023-06-30,6,2023,59.21914273133869,Stoddard County,MO
2023-07-31,7,2023,59.951276639270056,Stoddard County,MO
2023-08-31,8,2023,60.68341054720141,Stoddard County,MO
2023-09-30,9,2023,61.415544455132775,Stoddard County,MO
2023-10-31,10,2023,62.14767836306414,Stoddard County,MO
2023-11-30,11,2023,62.879812270995494,Stoddard County,MO
2023-12-31,12,2023,63.61194617892686,Stoddard County,MO
2022-01-31,1,2022,80.53425139253159,Red Lake County,MN
2022-02-28,2,2022,80.53425139253159,Red Lake County,MN
2022-03-31,3,2022,80.53425139253159,Red Lake County,MN
2022-04-30,4,2022,80.53425139253159,Red Lake County,MN
2022-05-31,5,2022,80.53425139253159,Red Lake County,MN
2022-06-30,6,2022,80.53425139253159,Red Lake County,MN
2022-07-31,7,2022,80.53425139253159,Red Lake County,MN
2022-08-31,8,2022,80.53425139253159,Red Lake County,MN
2022-09-30,9,2022,80.53425139253159,Red Lake County,MN
2022-10-31,10,2022,80.53425139253159,Red Lake County,MN
2022-11-30,11,2022,80.53425139253159,Red Lake County,MN
2022-12-31,12,2022,80.53425139253159,Red Lake County,MN
2023-01-31,1,2023,84.61763231659461,Red Lake County,MN
2023-02-28,2,2023,84.61763231659461,Red Lake County,MN
2023-03-31,3,2023,84.61763231659461,Red Lake County,MN
2023-04-30,4,2023,84.61763231659461,Red Lake County,MN
2023-05-31,5,2023,84.61763231659461,Red Lake County,MN
2023-06-30,6,2023,84.61763231659461,Red Lake County,MN
2023-07-31,7,2023,84.61763231659461,Red Lake County,MN
2023-08-31,8,2023,84.61763231659461,Red Lake County,MN
2023-09-30,9,2023,84.61763231659461,Red Lake County,MN
2023-10-31,10,2023,84.61763231659461,Red Lake County,MN
2023-11-30,11,2023,84.61763231659461,Red Lake County,MN
2023-12-31,12,2023,84.61763231659461,Red Lake County,MN
2022-01-31,1,2022,58.37997257396674,Pike County,AR
2022-02-28,2,2022,58.380066455594665,Pike County,AR
2022-03-31,3,2022,58.38016033722259,Pike County,AR
2022-04-30,4,2022,58.38025421885052,Pike County,AR
2022-05-31,5,2022,58.38034810047844,Pike County,AR
2022-06-30,6,2022,58.38044198210637,Pike County,AR
2022-07-31,7,2022,58.38053586373429,Pike County,AR
2022-08-31,8,2022,58.380629745362214,Pike County,AR
2022-09-30,9,2022,58.38072362699014,Pike County,AR
2022-10-31,10,2022,58.380817508618065,Pike County,AR
2022-11-30,11,2022,58.38091139024599,Pike County,AR
2022-12-31,12,2022,58.38100527187392,Pike County,AR
2023-01-31,1,2023,58.40884491045646,Pike County,AR
2023-02-28,2,2023,58.408938792084385,Pike County,AR
2023-03-31,3,2023,58.40903267371231,Pike County,AR
2023-04-30,4,2023,58.40912655534024,Pike County,AR
2023-05-31,5,2023,58.40922043696816,Pike County,AR
2023-06-30,6,2023,58.40931431859609,Pike County,AR
2023-07-31,7,2023,58.40940820022401,Pike County,AR
2023-08-31,8,2023,58.40950208185193,Pike County,AR
2023-09-30,9,2023,58.40959596347986,Pike County,AR
2023-10-31,10,2023,58.409689845107785,Pike County,AR
2023-11-30,11,2023,58.40978372673571,Pike County,AR
2023-12-31,12,2023,58.40987760836364,Pike County,AR
2022-01-31,1,2022,113.07158706418704,Hampshire County,WV
2022-02-28,2,2022,113.94129910581978,Hampshire County,WV
2022-03-31,3,2022,114.81101114745434,Hampshire County,WV
2022-04-30,4,2022,115.6807231890889,Hampshire County,WV
2022-05-31,5,2022,116.55043523072163,Hampshire County,WV
2022-06-30,6,2022,117.42014727235619,Hampshire County,WV
2022-07-31,7,2022,118.28985931399075,Hampshire County,WV
2022-08-31,8,2022,119.15957135562348,Hampshire County,WV
2022-09-30,9,2022,120.02928339725804,Hampshire County,WV
2022-10-31,10,2022,120.8989954388926,Hampshire County,WV
2022-11-30,11,2022,121.76870748052534,Hampshire County,WV
2022-12-31,12,2022,122.6384195221599,Hampshire County,WV
2023-01-31,1,2023,117.14042222438184,Hampshire County,WV
2023-02-28,2,2023,118.01013426601457,Hampshire County,WV
2023-03-31,3,2023,118.87984630764913,Hampshire County,WV
2023-04-30,4,2023,119.74955834928369,Hampshire County,WV
2023-05-31,5,2023,120.61927039091643,Hampshire County,WV
2023-06-30,6,2023,121.48898243255098,Hampshire County,WV
2023-07-31,7,2023,122.35869447418554,Hampshire County,WV
2023-08-31,8,2023,123.22840651581828,Hampshire County,WV
2023-09-30,9,2023,124.09811855745284,Hampshire County,WV
2023-10-31,10,2023,124.96783059908739,Hampshire County,WV
2023-11-30,11,2023,125.83754264072013,Hampshire County,WV
2023-12-31,12,2023,126.70725468235469,Hampshire County,WV
2022-01-31,1,2022,185.31903305053712,Kendall County,TX
2022-02-28,2,2022,195.00224716186523,Kendall County,TX
2022-03-31,3,2022,188.8911459350586,Kendall County,TX
2022-04-30,4,2022,193.0882781982422,Kendall County,TX
2022-05-31,5,2022,201.5131088256836,Kendall County,TX
2022-06-30,6,2022,205.76530639648436,Kendall County,TX
2022-07-31,7,2022,211.54111068725587,Kendall County,TX
2022-08-31,8,2022,215.07363021850585,Kendall County,TX
2022-09-30,9,2022,219.54926193237304,Kendall County,TX
2022-10-31,10,2022,217.42933837890624,Kendall County,TX
2022-11-30,11,2022,219.77331008911133,Kendall County,TX
2022-12-31,12,2022,229.3064224243164,Kendall County,TX
2023-01-31,1,2023,185.31903305053712,Kendall County,TX
2023-02-28,2,2023,195.00224716186523,Kendall County,TX
2023-03-31,3,2023,188.8911459350586,Kendall County,TX
2023-04-30,4,2023,193.0882781982422,Kendall County,TX
2023-05-31,5,2023,201.5131088256836,Kendall County,TX
2023-06-30,6,2023,205.76530639648436,Kendall County,TX
2023-07-31,7,2023,211.54111068725587,Kendall County,TX
2023-08-31,8,2023,215.07363021850585,Kendall County,TX
2023-09-30,9,2023,219.54926193237304,Kendall County,TX
2023-10-31,10,2023,217.42933837890624,Kendall County,TX
2023-11-30,11,2023,219.77331008911133,Kendall County,TX
2023-12-31,12,2023,229.3064224243164,Kendall County,TX
2022-01-31,1,2022,61.387790043328096,Telfair County,GA
2022-02-28,2,2022,61.387790043328096,Telfair County,GA
2022-03-31,3,2022,61.387790043328096,Telfair County,GA
2022-04-30,4,2022,61.387790043328096,Telfair County,GA
2022-05-31,5,2022,61.387790043328096,Telfair County,GA
2022-06-30,6,2022,61.387790043328096,Telfair County,GA
2022-07-31,7,2022,61.387790043328096,Telfair County,GA
2022-08-31,8,2022,61.387790043328096,Telfair County,GA
2022-09-30,9,2022,61.387790043328096,Telfair County,GA
2022-10-31,10,2022,61.387790043328096,Telfair County,GA
2022-11-30,11,2022,61.387790043328096,Telfair County,GA
2022-12-31,12,2022,61.387790043328096,Telfair County,GA
2023-01-31,1,2023,64.66719963746891,Telfair County,GA
2023-02-28,2,2023,64.66719963746891,Telfair County,GA
2023-03-31,3,2023,64.66719963746891,Telfair County,GA
2023-04-30,4,2023,64.66719963746891,Telfair County,GA
2023-05-31,5,2023,64.66719963746891,Telfair County,GA
2023-06-30,6,2023,64.66719963746891,Telfair County,GA
2023-07-31,7,2023,64.66719963746891,Telfair County,GA
2023-08-31,8,2023,64.66719963746891,Telfair County,GA
2023-09-30,9,2023,64.66719963746891,Telfair County,GA
2023-10-31,10,2023,64.66719963746891,Telfair County,GA
2023-11-30,11,2023,64.66719963746891,Telfair County,GA
2023-12-31,12,2023,64.66719963746891,Telfair County,GA
2022-01-31,1,2022,141.14390563964844,Cherokee County,GA
2022-02-28,2,2022,143.4324951171875,Cherokee County,GA
2022-03-31,3,2022,148.50909423828125,Cherokee County,GA
2022-04-30,4,2022,151.04759216308594,Cherokee County,GA
2022-05-31,5,2022,158.14161682128906,Cherokee County,GA
2022-06-30,6,2022,159.96168518066406,Cherokee County,GA
2022-07-31,7,2022,158.85789489746094,Cherokee County,GA
2022-08-31,8,2022,166.4529571533203,Cherokee County,GA
2022-09-30,9,2022,167.88766479492188,Cherokee County,GA
2022-10-31,10,2022,169.68421936035156,Cherokee County,GA
2022-11-30,11,2022,174.97413635253906,Cherokee County,GA
2022-12-31,12,2022,176.2658233642578,Cherokee County,GA
2023-01-31,1,2023,141.14390563964844,Cherokee County,GA
2023-02-28,2,2023,143.4324951171875,Cherokee County,GA
2023-03-31,3,2023,148.50909423828125,Cherokee County,GA
2023-04-30,4,2023,151.04759216308594,Cherokee County,GA
2023-05-31,5,2023,158.14161682128906,Cherokee County,GA
2023-06-30,6,2023,159.96168518066406,Cherokee County,GA
2023-07-31,7,2023,158.85789489746094,Cherokee County,GA
2023-08-31,8,2023,166.4529571533203,Cherokee County,GA
2023-09-30,9,2023,167.88766479492188,Cherokee County,GA
2023-10-31,10,2023,169.68421936035156,Cherokee County,GA
2023-11-30,11,2023,174.97413635253906,Cherokee County,GA
2023-12-31,12,2023,176.2658233642578,Cherokee County,GA
2022-01-31,1,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-02-28,2,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-03-31,3,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-04-30,4,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-05-31,5,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-06-30,6,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-07-31,7,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-08-31,8,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-09-30,9,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-10-31,10,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-11-30,11,2022,129.53558365770914,Pointe Coupee Parish,LA
2022-12-31,12,2022,129.53558365770914,Pointe Coupee Parish,LA
2023-01-31,1,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-02-28,2,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-03-31,3,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-04-30,4,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-05-31,5,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-06-30,6,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-07-31,7,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-08-31,8,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-09-30,9,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-10-31,10,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-11-30,11,2023,133.6866734420655,Pointe Coupee Parish,LA
2023-12-31,12,2023,133.6866734420655,Pointe Coupee Parish,LA
2022-01-31,1,2022,159.2516946411133,Juab County,UT
2022-02-28,2,2022,163.64952987670898,Juab County,UT
2022-03-31,3,2022,141.1391146850586,Juab County,UT
2022-04-30,4,2022,142.91011917114258,Juab County,UT
2022-05-31,5,2022,148.60736053466798,Juab County,UT
2022-06-30,6,2022,159.23582595825195,Juab County,UT
2022-07-31,7,2022,160.57626571655274,Juab County,UT
2022-08-31,8,2022,181.60230072021486,Juab County,UT
2022-09-30,9,2022,173.0701594543457,Juab County,UT
2022-10-31,10,2022,177.96151458740235,Juab County,UT
2022-11-30,11,2022,184.28820251464845,Juab County,UT
2022-12-31,12,2022,174.85006744384765,Juab County,UT
2023-01-31,1,2023,159.2516946411133,Juab County,UT
2023-02-28,2,2023,163.64952987670898,Juab County,UT
2023-03-31,3,2023,141.1391146850586,Juab County,UT
2023-04-30,4,2023,142.91011917114258,Juab County,UT
2023-05-31,5,2023,148.60736053466798,Juab County,UT
2023-06-30,6,2023,159.23582595825195,Juab County,UT
2023-07-31,7,2023,160.57626571655274,Juab County,UT
2023-08-31,8,2023,181.60230072021486,Juab County,UT
2023-09-30,9,2023,173.0701594543457,Juab County,UT
2023-10-31,10,2023,177.96151458740235,Juab County,UT
2023-11-30,11,2023,184.28820251464845,Juab County,UT
2023-12-31,12,2023,174.85006744384765,Juab County,UT
2022-01-31,1,2022,114.49114990234375,York County,PA
2022-02-28,2,2022,113.03885650634766,York County,PA
2022-03-31,3,2022,114.44978332519531,York County,PA
2022-04-30,4,2022,118.44451141357422,York County,PA
2022-05-31,5,2022,122.80903625488281,York County,PA
2022-06-30,6,2022,124.41552734375,York County,PA
2022-07-31,7,2022,125.57890319824219,York County,PA
2022-08-31,8,2022,124.76129913330078,York County,PA
2022-09-30,9,2022,123.52919006347656,York County,PA
2022-10-31,10,2022,126.87554168701172,York County,PA
2022-11-30,11,2022,125.0,York County,PA
2022-12-31,12,2022,130.80540466308594,York County,PA
2023-01-31,1,2023,114.49114990234375,York County,PA
2023-02-28,2,2023,113.03885650634766,York County,PA
2023-03-31,3,2023,114.44978332519531,York County,PA
2023-04-30,4,2023,118.44451141357422,York County,PA
2023-05-31,5,2023,122.80903625488281,York County,PA
2023-06-30,6,2023,124.41552734375,York County,PA
2023-07-31,7,2023,125.57890319824219,York County,PA
2023-08-31,8,2023,124.76129913330078,York County,PA
2023-09-30,9,2023,123.52919006347656,York County,PA
2023-10-31,10,2023,126.87554168701172,York County,PA
2023-11-30,11,2023,125.0,York County,PA
2023-12-31,12,2023,130.80540466308594,York County,PA
2022-01-31,1,2022,95.72119133155866,Harrison County,KY
2022-02-28,2,2022,97.16362674381526,Harrison County,KY
2022-03-31,3,2022,98.60606215607186,Harrison County,KY
2022-04-30,4,2022,100.04849756832846,Harrison County,KY
2022-05-31,5,2022,101.49093298058506,Harrison County,KY
2022-06-30,6,2022,102.93336839284166,Harrison County,KY
2022-07-31,7,2022,104.37580380509644,Harrison County,KY
2022-08-31,8,2022,105.81823921735304,Harrison County,KY
2022-09-30,9,2022,107.26067462960964,Harrison County,KY
2022-10-31,10,2022,108.70311004186624,Harrison County,KY
2022-11-30,11,2022,110.14554545412284,Harrison County,KY
2022-12-31,12,2022,111.58798086637944,Harrison County,KY
2023-01-31,1,2023,101.45960562316759,Harrison County,KY
2023-02-28,2,2023,102.90204103542419,Harrison County,KY
2023-03-31,3,2023,104.34447644768079,Harrison County,KY
2023-04-30,4,2023,105.78691185993739,Harrison County,KY
2023-05-31,5,2023,107.22934727219399,Harrison County,KY
2023-06-30,6,2023,108.67178268445059,Harrison County,KY
2023-07-31,7,2023,110.11421809670537,Harrison County,KY
2023-08-31,8,2023,111.55665350896197,Harrison County,KY
2023-09-30,9,2023,112.99908892121857,Harrison County,KY
2023-10-31,10,2023,114.44152433347517,Harrison County,KY
2023-11-30,11,2023,115.88395974573177,Harrison County,KY
2023-12-31,12,2023,117.32639515798837,Harrison County,KY
2022-01-31,1,2022,132.81734212239584,Fayette County,KY
2022-02-28,2,2022,132.81734212239584,Fayette County,KY
2022-03-31,3,2022,132.81734212239584,Fayette County,KY
2022-04-30,4,2022,136.5748545328776,Fayette County,KY
2022-05-31,5,2022,143.2872358049665,Fayette County,KY
2022-06-30,6,2022,144.77339865944603,Fayette County,KY
2022-07-31,7,2022,146.32158987862724,Fayette County,KY
2022-08-31,8,2022,146.32158987862724,Fayette County,KY
2022-09-30,9,2022,146.32158987862724,Fayette County,KY
2022-10-31,10,2022,146.32158987862724,Fayette County,KY
2022-11-30,11,2022,146.32158987862724,Fayette County,KY
2022-12-31,12,2022,146.32158987862724,Fayette County,KY
2023-01-31,1,2023,132.81734212239584,Fayette County,KY
2023-02-28,2,2023,132.81734212239584,Fayette County,KY
2023-03-31,3,2023,132.81734212239584,Fayette County,KY
2023-04-30,4,2023,136.5748545328776,Fayette County,KY
2023-05-31,5,2023,143.2872358049665,Fayette County,KY
2023-06-30,6,2023,144.77339865944603,Fayette County,KY
2023-07-31,7,2023,146.32158987862724,Fayette County,KY
2023-08-31,8,2023,146.32158987862724,Fayette County,KY
2023-09-30,9,2023,146.32158987862724,Fayette County,KY
2023-10-31,10,2023,146.32158987862724,Fayette County,KY
2023-11-30,11,2023,146.32158987862724,Fayette County,KY
2023-12-31,12,2023,146.32158987862724,Fayette County,KY
2022-01-31,1,2022,183.87554931640625,Richmond City County,VA
2022-02-28,2,2022,194.175048828125,Richmond City County,VA
2022-03-31,3,2022,203.03712463378906,Richmond City County,VA
2022-04-30,4,2022,202.05479431152344,Richmond City County,VA
2022-05-31,5,2022,201.37200927734375,Richmond City County,VA
2022-06-30,6,2022,208.3333282470703,Richmond City County,VA
2022-07-31,7,2022,203.638671875,Richmond City County,VA
2022-08-31,8,2022,194.85293579101562,Richmond City County,VA
2022-09-30,9,2022,210.18984985351562,Richmond City County,VA
2022-10-31,10,2022,200.77447509765625,Richmond City County,VA
2022-11-30,11,2022,207.08860778808594,Richmond City County,VA
2022-12-31,12,2022,214.33226013183594,Richmond City County,VA
2023-01-31,1,2023,183.87554931640625,Richmond City County,VA
2023-02-28,2,2023,194.175048828125,Richmond City County,VA
2023-03-31,3,2023,203.03712463378906,Richmond City County,VA
2023-04-30,4,2023,202.05479431152344,Richmond City County,VA
2023-05-31,5,2023,201.37200927734375,Richmond City County,VA
2023-06-30,6,2023,208.3333282470703,Richmond City County,VA
2023-07-31,7,2023,203.638671875,Richmond City County,VA
2023-08-31,8,2023,194.85293579101562,Richmond City County,VA
2023-09-30,9,2023,210.18984985351562,Richmond City County,VA
2023-10-31,10,2023,200.77447509765625,Richmond City County,VA
2023-11-30,11,2023,207.08860778808594,Richmond City County,VA
2023-12-31,12,2023,214.33226013183594,Richmond City County,VA
2022-01-31,1,2022,58.679020067132086,Cleveland County,AR
2022-02-28,2,2022,58.679020067132086,Cleveland County,AR
2022-03-31,3,2022,58.679020067132086,Cleveland County,AR
2022-04-30,4,2022,58.679020067132086,Cleveland County,AR
2022-05-31,5,2022,58.13170679083835,Cleveland County,AR
2022-06-30,6,2022,52.65515737025881,Cleveland County,AR
2022-07-31,7,2022,49.413080155126714,Cleveland County,AR
2022-08-31,8,2022,58.609670215014845,Cleveland County,AR
2022-09-30,9,2022,56.83432607787422,Cleveland County,AR
2022-10-31,10,2022,56.83432607787422,Cleveland County,AR
2022-11-30,11,2022,56.83432607787422,Cleveland County,AR
2022-12-31,12,2022,56.83432607787422,Cleveland County,AR
2023-01-31,1,2023,58.679020067132086,Cleveland County,AR
2023-02-28,2,2023,58.679020067132086,Cleveland County,AR
2023-03-31,3,2023,58.679020067132086,Cleveland County,AR
2023-04-30,4,2023,58.679020067132086,Cleveland County,AR
2023-05-31,5,2023,58.13170679083835,Cleveland County,AR
2023-06-30,6,2023,52.65515737025881,Cleveland County,AR
2023-07-31,7,2023,49.413080155126714,Cleveland County,AR
2023-08-31,8,2023,58.609670215014845,Cleveland County,AR
2023-09-30,9,2023,56.83432607787422,Cleveland County,AR
2023-10-31,10,2023,56.83432607787422,Cleveland County,AR
2023-11-30,11,2023,56.83432607787422,Cleveland County,AR
2023-12-31,12,2023,56.83432607787422,Cleveland County,AR
2022-01-31,1,2022,97.59054565429688,Niagara County,NY
2022-02-28,2,2022,97.59054565429688,Niagara County,NY
2022-03-31,3,2022,96.22164916992188,Niagara County,NY
2022-04-30,4,2022,96.22164916992188,Niagara County,NY
2022-05-31,5,2022,106.74417037963867,Niagara County,NY
2022-06-30,6,2022,107.25318472726005,Niagara County,NY
2022-07-31,7,2022,119.3754374186198,Niagara County,NY
2022-08-31,8,2022,121.43948008219401,Niagara County,NY
2022-09-30,9,2022,121.43948008219401,Niagara County,NY
2022-10-31,10,2022,121.43948008219401,Niagara County,NY
2022-11-30,11,2022,121.43948008219401,Niagara County,NY
2022-12-31,12,2022,121.43948008219401,Niagara County,NY
2023-01-31,1,2023,97.59054565429688,Niagara County,NY
2023-02-28,2,2023,97.59054565429688,Niagara County,NY
2023-03-31,3,2023,96.22164916992188,Niagara County,NY
2023-04-30,4,2023,96.22164916992188,Niagara County,NY
2023-05-31,5,2023,106.74417037963867,Niagara County,NY
2023-06-30,6,2023,107.25318472726005,Niagara County,NY
2023-07-31,7,2023,119.3754374186198,Niagara County,NY
2023-08-31,8,2023,121.43948008219401,Niagara County,NY
2023-09-30,9,2023,121.43948008219401,Niagara County,NY
2023-10-31,10,2023,121.43948008219401,Niagara County,NY
